hotel,hotel_type,arrival_date,lead_time,market_segment,distribution_channel,customer_type,deposit_type,country,agent,adr,estimated_revenue,is_canceled,cancel_risk_score,predicted_cancel
Resort Hotel - Lucknow,Resort Hotel,2024-12-07,25,Groups,TA/TO,Transient-Party,Non Refund,DEU,298.0,54.5,109.0,0,0.005435447948628252,0
Resort Hotel - Mumbai,Resort Hotel,2024-12-27,79,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,171.0,52.2,208.8,0,0.007958016691057663,0
Resort Hotel - Bhopal,Resort Hotel,2024-11-13,1,Direct,TA/TO,Transient,No Deposit,USA,0.0,85.0,170.0,0,0.009088243012766483,0
Resort Hotel - Kolkata,Resort Hotel,2024-11-29,0,Direct,Direct,Transient,No Deposit,PRT,0.0,85.0,170.0,0,0.0998758458335558,0
Resort Hotel - Jaipur,Resort Hotel,2024-11-01,1,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,330.0,67.5,67.5,0,0.046303903375927165,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-11-02,1,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,330.0,67.5,67.5,0,0.0012626271605745319,0
Resort Hotel - Mumbai,Resort Hotel,2024-11-15,7,Online TA,TA/TO,Transient-Party,No Deposit,PRT,314.0,40.32,40.32,0,0.07624996889835245,0
Resort Hotel - Goa,Resort Hotel,2024-12-28,81,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,52.2,261.0,0,0.8695987120796304,1
Resort Hotel - Delhi,Resort Hotel,2024-11-29,90,Online TA,TA/TO,Transient,No Deposit,CN,240.0,81.2,243.59999,0,0.33940535659964927,0
Resort Hotel - Mumbai,Resort Hotel,2024-12-15,31,Online TA,TA/TO,Transient,No Deposit,GBR,241.0,71.56,429.36,0,0.012268839405031522,0
Resort Hotel - Kolkata,Resort Hotel,2024-11-29,3,Groups,TA/TO,Transient-Party,No Deposit,PRT,146.0,54.0,54.0,0,0.39797523927383366,0
Resort Hotel - Bhopal,Resort Hotel,2024-12-11,3,Groups,TA/TO,Transient-Party,No Deposit,PRT,146.0,60.0,60.0,0,0.004826057852512883,0
Resort Hotel - Mumbai,Resort Hotel,2024-11-01,0,Direct,Direct,Transient,No Deposit,PRT,0.0,71.0,142.0,0,0.0013336138993253592,0
Resort Hotel - Bhopal,Resort Hotel,2024-11-03,25,Direct,Direct,Transient,No Deposit,PRT,250.0,82.74,413.69998,0,0.423803409943589,0
Resort Hotel - Indore,Resort Hotel,2024-11-16,17,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,8.0,53.1,106.2,0,0.008533815664790558,0
Resort Hotel - Chandigarh,Resort Hotel,2024-11-03,3,Groups,TA/TO,Transient,No Deposit,PRT,146.0,45.0,45.0,0,0.2687031263486968,0
Resort Hotel - Bangalore,Resort Hotel,2024-11-22,80,Groups,TA/TO,Transient-Party,No Deposit,ESP,67.0,68.0,204.0,0,0.026672609106785008,0
Resort Hotel - Chennai,Resort Hotel,2024-12-08,80,Groups,TA/TO,Transient-Party,No Deposit,ESP,67.0,68.0,204.0,0,0.021790775162036674,0
Resort Hotel - Kolkata,Resort Hotel,2024-11-15,80,Groups,TA/TO,Transient-Party,No Deposit,ESP,67.0,68.0,204.0,0,0.02646248919904617,0
Resort Hotel - Goa,Resort Hotel,2024-12-16,80,Groups,TA/TO,Transient-Party,No Deposit,ESP,67.0,68.0,204.0,0,0.023148450060216978,0
Resort Hotel - Chennai,Resort Hotel,2024-11-30,80,Groups,TA/TO,Transient-Party,No Deposit,ESP,67.0,68.0,204.0,0,0.021911189934359136,0
Resort Hotel - Mumbai,Resort Hotel,2024-11-18,22,Online TA,TA/TO,Transient,No Deposit,GBR,241.0,73.15,219.45001,0,0.018424855008773416,0
Resort Hotel - Kochi,Resort Hotel,2024-12-14,31,Groups,TA/TO,Transient-Party,No Deposit,ESP,67.0,92.0,276.0,0,0.007944867251227597,0
Resort Hotel - Bhopal,Resort Hotel,2024-12-13,44,Direct,Direct,Transient,No Deposit,PRT,250.0,83.0,332.0,0,0.12288222841164506,0
Resort Hotel - Chennai,Resort Hotel,2024-12-21,1,Complementary,Direct,Transient,No Deposit,PRT,0.0,0.0,0.0,0,0.2876764280394184,0
Resort Hotel - Chennai,Resort Hotel,2024-12-26,13,Direct,Direct,Transient,No Deposit,PRT,250.0,95.0,665.0,0,0.5970203882873815,1
Resort Hotel - Bangalore,Resort Hotel,2024-12-13,52,Direct,Direct,Transient-Party,No Deposit,IRL,0.0,71.0,426.0,0,0.014962666122204886,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-11-21,27,Direct,Direct,Transient,No Deposit,IRL,250.0,72.0,216.0,0,0.06231806115782305,0
Resort Hotel - Pune,Resort Hotel,2024-12-05,0,Direct,Direct,Transient,No Deposit,PRT,0.0,101.0,101.0,0,0.0013703782136276553,0
Resort Hotel - Kochi,Resort Hotel,2024-11-12,3,Direct,TA/TO,Transient,No Deposit,FRA,0.0,103.0,103.0,0,0.0014199186683709218,0
Resort Hotel - Delhi,Resort Hotel,2024-11-29,21,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,327.0,35.1,140.4,0,0.6435303796406343,1
Resort Hotel - Kochi,Resort Hotel,2024-11-10,19,Online TA,TA/TO,Transient,No Deposit,GBR,240.0,73.0,219.0,0,0.0033319556997421507,0
Resort Hotel - Lucknow,Resort Hotel,2024-11-17,65,Offline TA/TO,TA/TO,Transient,No Deposit,IRL,171.0,61.4,184.20001,0,0.002867200315350345,0
Resort Hotel - Pune,Resort Hotel,2024-11-01,73,Corporate,Corporate,Transient-Party,No Deposit,BEL,0.0,0.0,0.0,1,0.005006280103013396,0
Resort Hotel - Jaipur,Resort Hotel,2024-12-13,1,Online TA,TA/TO,Transient,No Deposit,BEL,240.0,95.0,190.0,0,0.026610669155324878,0
Resort Hotel - Kolkata,Resort Hotel,2024-12-19,5,Online TA,TA/TO,Transient,No Deposit,ESP,240.0,117.0,585.0,0,0.44548174735100443,0
Resort Hotel - Jaipur,Resort Hotel,2024-11-10,26,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,56.0,56.0,0,0.7937023657284422,1
Resort Hotel - Kochi,Resort Hotel,2024-11-18,31,Offline TA/TO,TA/TO,Transient-Party,No Deposit,IRL,91.0,55.1,220.4,0,0.00462735684056214,0
Resort Hotel - Chennai,Resort Hotel,2024-11-03,0,Direct,Direct,Transient,No Deposit,ARG,0.0,107.0,321.0,0,0.0012906695418162242,0
Resort Hotel - Bangalore,Resort Hotel,2024-11-19,18,Online TA,TA/TO,Transient,No Deposit,FRA,240.0,85.0,170.0,0,0.14806711683882803,0
Resort Hotel - Delhi,Resort Hotel,2024-12-18,0,Direct,Direct,Transient,No Deposit,ESP,0.0,59.4,59.4,0,0.012937002900879268,0
Resort Hotel - Bangalore,Resort Hotel,2024-12-24,30,Corporate,Corporate,Transient,No Deposit,PRT,0.0,66.0,66.0,0,0.05103477815892525,0
Resort Hotel - Mumbai,Resort Hotel,2024-11-01,17,Corporate,Corporate,Transient,No Deposit,PRT,0.0,35.0,70.0,0,0.09428604437213574,0
Resort Hotel - Bhopal,Resort Hotel,2024-12-06,1,Corporate,Corporate,Transient,No Deposit,PRT,0.0,67.5,67.5,0,0.09510849409476362,0
Resort Hotel - Pune,Resort Hotel,2024-11-16,2,Corporate,Corporate,Transient-Party,No Deposit,PRT,0.0,42.0,42.0,0,0.08536674040186124,0
Resort Hotel - Mumbai,Resort Hotel,2024-12-25,43,Online TA,TA/TO,Transient,No Deposit,BRA,241.0,56.21,168.63,0,0.01421989913467284,0
Resort Hotel - Indore,Resort Hotel,2024-12-13,104,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,156.0,41.4,289.80002,0,0.0028490669197040472,0
Resort Hotel - Goa,Resort Hotel,2024-11-22,1,Corporate,Corporate,Transient,No Deposit,PRT,0.0,42.0,42.0,0,0.03291551544066082,0
Resort Hotel - Goa,Resort Hotel,2024-11-02,0,Corporate,Corporate,Transient,No Deposit,PRT,0.0,35.0,175.0,0,0.023807383119148224,0
Resort Hotel - Pune,Resort Hotel,2024-11-18,45,Online TA,TA/TO,Transient,No Deposit,DEU,240.0,64.0,64.0,0,0.43962925094764904,0
Resort Hotel - Mumbai,Resort Hotel,2024-12-14,18,Offline TA/TO,TA/TO,Transient,No Deposit,ESP,6.0,64.8,194.40001,0,0.009606648898604154,0
Resort Hotel - Mumbai,Resort Hotel,2024-12-22,72,Offline TA/TO,TA/TO,Transient-Party,No Deposit,IRL,96.0,41.4,289.80002,0,0.011950951951581102,0
Resort Hotel - Kochi,Resort Hotel,2024-11-05,5,Offline TA/TO,TA/TO,Contract,No Deposit,GBR,40.0,51.0,357.0,0,0.009716383442103509,0
Resort Hotel - Bhopal,Resort Hotel,2024-12-27,52,Offline TA/TO,TA/TO,Transient,No Deposit,DEU,177.0,64.8,453.60004,0,0.00563834537794729,0
Resort Hotel - Bangalore,Resort Hotel,2024-11-20,8,Online TA,TA/TO,Transient,No Deposit,ESP,241.0,90.09,270.27,0,0.04539381731284654,0
Resort Hotel - Goa,Resort Hotel,2024-11-28,153,Online TA,TA/TO,Transient-Party,No Deposit,PRT,240.0,52.2,156.6,0,0.07093200997346265,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-12-24,24,Online TA,TA/TO,Transient,No Deposit,CHN,240.0,85.0,340.0,0,0.42755667694822913,0
Resort Hotel - Indore,Resort Hotel,2024-12-18,0,Online TA,TA/TO,Transient,No Deposit,PRT,314.0,52.0,52.0,0,0.0011750473262692146,0
Resort Hotel - Hyderabad,Resort Hotel,2024-11-06,46,Online TA,TA/TO,Transient,No Deposit,GBR,240.0,73.0,146.0,0,0.8852026183057317,1
Resort Hotel - Chennai,Resort Hotel,2024-11-20,4,Direct,Corporate,Transient,No Deposit,PRT,0.0,54.0,54.0,0,0.03311274851286035,0
Resort Hotel - Chandigarh,Resort Hotel,2024-11-01,0,Direct,Corporate,Transient,No Deposit,GBR,0.0,91.0,182.0,0,0.0025165139588835977,0
Resort Hotel - Chennai,Resort Hotel,2024-12-18,31,Groups,Corporate,Transient,No Deposit,FRA,0.0,91.0,182.0,0,0.0013426485375161146,0
Resort Hotel - Delhi,Resort Hotel,2024-11-02,31,Groups,Corporate,Transient-Party,No Deposit,PRT,0.0,75.0,150.0,0,0.8809179341830378,1
Resort Hotel - Hyderabad,Resort Hotel,2024-12-16,32,Corporate,Corporate,Transient-Party,No Deposit,PRT,0.0,59.0,59.0,0,0.11465344655209425,0
Resort Hotel - Lucknow,Resort Hotel,2024-11-05,32,Corporate,Corporate,Transient-Party,No Deposit,PRT,0.0,59.0,59.0,0,0.10926127865192499,0
Resort Hotel - Bangalore,Resort Hotel,2024-11-15,32,Corporate,Corporate,Transient-Party,No Deposit,PRT,0.0,59.0,59.0,0,0.09760314764210334,0
Resort Hotel - Delhi,Resort Hotel,2024-11-24,24,Online TA,TA/TO,Transient,No Deposit,FRA,240.0,81.0,243.0,0,0.0019199518555444407,0
Resort Hotel - Bhopal,Resort Hotel,2024-11-23,31,Groups,Corporate,Transient-Party,No Deposit,RUS,0.0,91.0,182.0,0,0.07713045908142262,0
Resort Hotel - Kochi,Resort Hotel,2024-11-05,9,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,77.0,77.0,0,0.004120498094191189,0
Resort Hotel - Mumbai,Resort Hotel,2024-11-12,91,Offline TA/TO,TA/TO,Transient-Party,No Deposit,DEU,251.0,59.0,59.0,0,0.00240943677606474,0
Resort Hotel - Bangalore,Resort Hotel,2024-11-29,93,Direct,Direct,Transient,No Deposit,HRV,250.0,79.3,396.5,0,0.041021164787049424,0
Resort Hotel - Chennai,Resort Hotel,2024-12-30,82,Offline TA/TO,TA/TO,Transient-Party,No Deposit,GBR,314.0,51.76,258.8,0,0.008042666395026057,0
Resort Hotel - Delhi,Resort Hotel,2024-11-11,54,Offline TA/TO,TA/TO,Transient,No Deposit,IRL,8.0,44.3,221.5,0,0.004465187076972868,0
Resort Hotel - Jaipur,Resort Hotel,2024-12-04,128,Offline TA/TO,TA/TO,Transient-Party,No Deposit,FRA,248.0,114.0,342.0,0,0.0012579421095008437,0
Resort Hotel - Pune,Resort Hotel,2024-11-14,0,Direct,Direct,Transient,No Deposit,PRT,0.0,80.0,80.0,0,0.09022992323792622,0
Resort Hotel - Mumbai,Resort Hotel,2024-11-20,155,Online TA,TA/TO,Transient,No Deposit,FIN,241.0,50.59,303.54,0,0.07817808132842949,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-12-18,40,Offline TA/TO,TA/TO,Transient,No Deposit,IRL,8.0,60.06,240.24,0,0.0024753547969073456,0
Resort Hotel - Chennai,Resort Hotel,2024-11-19,31,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,6.0,41.4,289.80002,0,0.00464386576290678,0
Resort Hotel - Chennai,Resort Hotel,2024-11-25,1,Online TA,TA/TO,Transient,No Deposit,ESP,240.0,90.5,181.0,0,0.0020217527969326548,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-11-19,0,Direct,Direct,Transient,No Deposit,PRT,0.0,80.0,80.0,0,0.047038617284055374,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-12-30,59,Direct,Direct,Transient,No Deposit,BEL,250.0,61.2,122.4,0,0.266157872366167,0
Resort Hotel - Mumbai,Resort Hotel,2024-11-18,36,Direct,Direct,Transient,No Deposit,IRL,250.0,74.0,444.0,0,0.10353959036969587,0
Resort Hotel - Jaipur,Resort Hotel,2024-12-12,132,Offline TA/TO,TA/TO,Contract,No Deposit,GBR,40.0,86.95,608.64996,0,0.003813038017730925,0
Resort Hotel - Pune,Resort Hotel,2024-12-12,3,Direct,Direct,Transient-Party,No Deposit,FRA,250.0,138.0,276.0,0,0.07553485259871644,0
Resort Hotel - Hyderabad,Resort Hotel,2024-12-27,152,Groups,Direct,Transient,No Deposit,IRL,0.0,49.0,196.0,0,0.012671127901897759,0
Resort Hotel - Pune,Resort Hotel,2024-12-27,152,Groups,Direct,Transient-Party,No Deposit,IRL,0.0,50.5,202.0,0,0.005303321419746892,0
Resort Hotel - Mumbai,Resort Hotel,2024-12-16,14,Online TA,TA/TO,Transient-Party,No Deposit,GBR,240.0,80.0,160.0,0,0.08855786430150575,0
Resort Hotel - Jaipur,Resort Hotel,2024-11-05,79,Direct,Direct,Transient,No Deposit,USA,250.0,117.0,351.0,0,0.21308380087585727,0
Resort Hotel - Mumbai,Resort Hotel,2024-12-19,79,Direct,Direct,Transient,No Deposit,USA,250.0,102.0,306.0,0,0.007155393059469953,0
Resort Hotel - Kochi,Resort Hotel,2024-11-01,106,Online TA,TA/TO,Transient,No Deposit,ISR,240.0,52.2,52.2,0,0.386186815210631,0
Resort Hotel - Delhi,Resort Hotel,2024-11-01,109,Direct,Direct,Transient,No Deposit,FRA,250.0,62.05,124.1,0,0.27887326497110804,0
Resort Hotel - Chandigarh,Resort Hotel,2024-12-19,35,Corporate,Corporate,Transient,No Deposit,PRT,0.0,58.0,174.0,0,0.11650149645642592,0
Resort Hotel - Kolkata,Resort Hotel,2024-12-18,42,Direct,Direct,Transient,No Deposit,PRT,250.0,99.0,198.0,0,0.0017997962611023938,0
Resort Hotel - Chandigarh,Resort Hotel,2024-12-11,0,Direct,Direct,Transient,No Deposit,PRT,0.0,110.0,110.0,0,0.12872379447870086,0
Resort Hotel - Kolkata,Resort Hotel,2024-11-29,1,Direct,Direct,Transient,No Deposit,FRA,0.0,96.5,96.5,0,0.0017948027430180582,0
Resort Hotel - Mumbai,Resort Hotel,2024-12-07,35,Corporate,Corporate,Transient,No Deposit,PRT,0.0,81.5,244.5,0,0.00620364239159679,0
Resort Hotel - Lucknow,Resort Hotel,2024-11-20,4,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,95.0,190.0,0,0.12897740030209356,0
Resort Hotel - Lucknow,Resort Hotel,2024-11-04,32,Groups,Direct,Transient-Party,No Deposit,GBR,273.0,46.36,324.52002,0,0.015780893266098998,0
Resort Hotel - Pune,Resort Hotel,2024-11-29,32,Groups,Direct,Transient-Party,No Deposit,GBR,273.0,69.36,485.52002,0,0.046653012178753984,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-11-30,60,Online TA,TA/TO,Transient,No Deposit,ROU,240.0,118.0,354.0,0,0.7869192326149531,1
Resort Hotel - Jaipur,Resort Hotel,2024-12-24,0,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,177.0,0.0,0.0,0,0.011231232397855015,0
Resort Hotel - Mumbai,Resort Hotel,2024-12-05,99,Online TA,TA/TO,Transient,No Deposit,GBR,241.0,42.19,295.33,0,0.011804997003984814,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-11-20,0,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,73.0,73.0,0,0.01081944282264423,0
Resort Hotel - Chennai,Resort Hotel,2024-11-09,6,Online TA,TA/TO,Transient,No Deposit,ESP,240.0,77.0,154.0,0,0.1304720673174338,0
Resort Hotel - Lucknow,Resort Hotel,2024-11-30,100,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,26.0,49.59,247.95,0,0.006254308203291812,0
Resort Hotel - Indore,Resort Hotel,2024-11-18,6,Direct,Direct,Transient-Party,No Deposit,PRT,0.0,64.0,64.0,0,0.002157068735876708,0
Resort Hotel - Bhopal,Resort Hotel,2024-11-20,13,Online TA,TA/TO,Transient,No Deposit,ROU,240.0,89.0,178.0,0,0.001125074073488963,0
Resort Hotel - Kochi,Resort Hotel,2024-11-01,82,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,8.0,43.97,263.82,0,0.009006252899911105,0
Resort Hotel - Mumbai,Resort Hotel,2024-12-03,35,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,6.0,41.4,289.80002,0,0.006102833364772701,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-11-07,0,Corporate,Corporate,Transient,No Deposit,PRT,0.0,50.0,100.0,0,0.03291874969917706,0
Resort Hotel - Goa,Resort Hotel,2024-12-01,0,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,65.0,65.0,0,0.0017532378630809118,0
Resort Hotel - Delhi,Resort Hotel,2024-12-11,2,Direct,TA/TO,Transient,No Deposit,FRA,0.0,65.0,65.0,0,0.012718655128865667,0
Resort Hotel - Jaipur,Resort Hotel,2024-12-12,72,Direct,Direct,Transient,No Deposit,IRL,250.0,61.2,306.0,0,0.15124912645332164,0
Resort Hotel - Hyderabad,Resort Hotel,2024-11-02,72,Direct,Direct,Transient,No Deposit,IRL,250.0,74.7,373.5,0,0.21375590104484415,0
Resort Hotel - Kochi,Resort Hotel,2024-11-14,7,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,6.0,58.0,58.0,0,0.13047508452577183,0
Resort Hotel - Jaipur,Resort Hotel,2024-12-01,2,Corporate,Corporate,Transient-Party,No Deposit,PRT,0.0,38.5,77.0,0,0.0026608968561900987,0
Resort Hotel - Jaipur,Resort Hotel,2024-12-17,5,Corporate,Corporate,Transient,No Deposit,PRT,0.0,51.0,102.0,0,0.001180403513254743,0
Resort Hotel - Jaipur,Resort Hotel,2024-11-27,1,Online TA,TA/TO,Transient,No Deposit,NLD,240.0,69.0,207.0,0,0.0010084669151409933,0
Resort Hotel - Jaipur,Resort Hotel,2024-12-29,12,Groups,Direct,Transient-Party,No Deposit,PRT,385.0,85.33,255.99,0,0.249560931005043,0
Resort Hotel - Goa,Resort Hotel,2024-11-16,12,Groups,Direct,Transient-Party,No Deposit,PRT,385.0,85.33,255.99,0,0.16078146400089446,0
Resort Hotel - Pune,Resort Hotel,2024-12-25,100,Offline TA/TO,TA/TO,Contract,No Deposit,GBR,40.0,37.4,261.80002,0,0.0021663991271176916,0
Resort Hotel - Indore,Resort Hotel,2024-11-22,12,Groups,Direct,Transient-Party,No Deposit,PRT,385.0,85.33,255.99,0,0.30785287864468297,0
Resort Hotel - Bangalore,Resort Hotel,2024-11-21,12,Groups,Direct,Transient,No Deposit,PRT,385.0,85.33,255.99,0,0.15286595925650584,0
Resort Hotel - Goa,Resort Hotel,2024-12-15,74,Online TA,TA/TO,Transient,No Deposit,DEU,240.0,73.0,292.0,0,0.794940618721673,1
Resort Hotel - Kolkata,Resort Hotel,2024-11-10,5,Online TA,TA/TO,Transient,No Deposit,POL,240.0,85.0,85.0,0,0.004525365579625667,0
Resort Hotel - Bangalore,Resort Hotel,2024-11-06,6,Online TA,TA/TO,Transient,No Deposit,ESP,240.0,80.0,80.0,0,0.004685474715773501,0
Resort Hotel - Kolkata,Resort Hotel,2024-12-28,14,Online TA,TA/TO,Transient,No Deposit,FRA,240.0,80.0,240.0,0,0.4282473549977648,0
Resort Hotel - Pune,Resort Hotel,2024-11-29,7,Offline TA/TO,TA/TO,Transient,No Deposit,ESP,6.0,46.0,46.0,0,0.001150094737929238,0
Resort Hotel - Chennai,Resort Hotel,2024-12-11,6,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,86.0,172.0,0,0.0028923213144681124,0
Resort Hotel - Bhopal,Resort Hotel,2024-12-28,1,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,90.0,90.0,0,0.31117878663690646,0
Resort Hotel - Bhopal,Resort Hotel,2024-11-04,197,Groups,TA/TO,Transient-Party,No Deposit,DEU,298.0,54.5,109.0,0,0.0016192198779993864,0
Resort Hotel - Bhopal,Resort Hotel,2024-12-24,197,Groups,TA/TO,Transient-Party,No Deposit,DEU,298.0,85.0,170.0,0,0.00350869136397248,0
Resort Hotel - Lucknow,Resort Hotel,2024-11-21,197,Groups,TA/TO,Transient-Party,No Deposit,DEU,298.0,54.5,109.0,0,0.0012344559047549435,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-11-11,197,Groups,TA/TO,Transient-Party,No Deposit,DEU,298.0,85.0,170.0,0,0.005271425931501901,0
Resort Hotel - Bhopal,Resort Hotel,2024-12-22,197,Groups,TA/TO,Transient-Party,No Deposit,DEU,298.0,54.5,109.0,0,0.0018697913070114844,0
Resort Hotel - Pune,Resort Hotel,2024-12-20,197,Groups,TA/TO,Transient-Party,No Deposit,DEU,298.0,85.0,170.0,0,0.0010765801460149453,0
Resort Hotel - Kochi,Resort Hotel,2024-11-21,197,Groups,TA/TO,Transient-Party,No Deposit,DEU,298.0,54.5,109.0,0,0.0020909458093953948,0
Resort Hotel - Lucknow,Resort Hotel,2024-12-30,197,Groups,TA/TO,Transient-Party,No Deposit,DEU,298.0,54.5,109.0,0,0.003661512251327716,0
Resort Hotel - Hyderabad,Resort Hotel,2024-12-30,8,Direct,Direct,Transient,No Deposit,PRT,250.0,69.0,138.0,0,0.0015746500953640597,0
Resort Hotel - Kolkata,Resort Hotel,2024-11-09,61,Online TA,TA/TO,Transient,No Deposit,FRA,240.0,179.33,1075.98,0,0.005529530808893601,0
Resort Hotel - Hyderabad,Resort Hotel,2024-11-05,73,Online TA,TA/TO,Transient,No Deposit,ESP,241.0,69.3,207.90001,0,0.030752976597301123,0
Resort Hotel - Bhopal,Resort Hotel,2024-12-06,23,Direct,Direct,Transient,No Deposit,ESP,250.0,171.0,513.0,0,0.0034189468966171056,0
Resort Hotel - Hyderabad,Resort Hotel,2024-11-29,3,Online TA,TA/TO,Transient-Party,No Deposit,IRL,240.0,127.0,635.0,0,0.016656709107719665,0
Resort Hotel - Hyderabad,Resort Hotel,2024-11-27,0,Online TA,TA/TO,Transient,No Deposit,NLD,240.0,79.0,79.0,0,0.016012123155533076,0
Resort Hotel - Hyderabad,Resort Hotel,2024-11-28,73,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,0.0,0.0,0,0.013657761422829777,0
Resort Hotel - Jaipur,Resort Hotel,2024-12-06,0,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,6.0,0.0,0.0,0,0.014653770289351423,0
Resort Hotel - Bhopal,Resort Hotel,2024-12-27,0,Online TA,TA/TO,Transient-Party,No Deposit,DEU,314.0,75.2,75.2,0,0.05007649890787469,0
Resort Hotel - Jaipur,Resort Hotel,2024-11-01,70,Corporate,Corporate,Transient,No Deposit,PRI,0.0,125.0,250.0,0,0.035919811806907224,0
Resort Hotel - Ahmedabad,Resort Hotel,2024-11-16,12,Online TA,TA/TO,Transient,No Deposit,AUS,240.0,132.5,530.0,0,0.626796592030108,1
Resort Hotel - Mumbai,Resort Hotel,2024-12-18,145,Direct,Direct,Transient,No Deposit,GBR,0.0,145.6,1019.2001,0,0.07093214630503818,0
Resort Hotel - Indore,Resort Hotel,2024-11-25,147,Offline TA/TO,TA/TO,Transient,No Deposit,DEU,251.0,59.0,59.0,0,0.001283492184666943,0
Resort Hotel - Chennai,Resort Hotel,2024-12-28,147,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,52.2,365.4,0,0.9557656413256177,1
Resort Hotel - Jaipur,Resort Hotel,2024-11-16,294,Online TA,TA/TO,Transient,No Deposit,PRT,240.0,64.8,324.0,0,0.5061441247295602,1
Resort Hotel - Indore,Resort Hotel,2024-11-08,2,Online TA,TA/TO,Transient,No Deposit,GBR,240.0,159.0,159.0,0,0.00234132443305976,0
Resort Hotel - Chennai,Resort Hotel,2024-11-30,0,Direct,Direct,Transient,No Deposit,PRT,0.0,99.29,695.03,0,0.4061364228511718,0
Resort Hotel - Goa,Resort Hotel,2024-12-17,101,Groups,TA/TO,Transient-Party,No Deposit,NLD,95.0,0.0,0.0,0,0.0039232416634802396,0
Resort Hotel - Jaipur,Resort Hotel,2024-12-26,74,Online TA,TA/TO,Transient,No Deposit,THA,240.0,79.0,158.0,0,0.0018643281091047551,0
Resort Hotel - Chennai,Resort Hotel,2024-11-18,3,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,78.0,66.0,66.0,0,0.23214365597814282,0
Resort Hotel - Pune,Resort Hotel,2024-11-06,91,Online TA,TA/TO,Transient,No Deposit,FRA,240.0,68.0,136.0,0,0.3251908970309259,0
Resort Hotel - Bhopal,Resort Hotel,2024-12-06,35,Online TA,TA/TO,Transient,No Deposit,ITA,242.0,105.0,420.0,0,0.1979002239678692,0
Resort Hotel - Bhopal,Resort Hotel,2024-11-03,294,Online TA,TA/TO,Transient,No Deposit,ITA,240.0,64.8,324.0,0,0.8606959608665227,1
Resort Hotel - Kochi,Resort Hotel,2024-12-18,1,Online TA,TA/TO,Transient,No Deposit,PRT,314.0,56.0,56.0,0,0.0011240849697357574,0
Resort Hotel - Kolkata,Resort Hotel,2024-12-07,16,Offline TA/TO,TA/TO,Transient-Party,No Deposit,NLD,71.0,41.4,289.80002,0,0.0033152591926062505,0
Resort Hotel - Hyderabad,Resort Hotel,2024-12-21,0,Direct,TA/TO,Group,No Deposit,NLD,0.0,79.0,79.0,0,0.04496096433757536,0
Resort Hotel - Bangalore,Resort Hotel,2024-11-16,106,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,171.0,43.4,303.80002,0,0.005052266327622606,0
Resort Hotel - Chennai,Resort Hotel,2024-12-13,0,Online TA,TA/TO,Transient,No Deposit,ESP,240.0,79.0,237.0,0,0.002155904592669489,0
Resort Hotel - Bangalore,Resort Hotel,2024-11-10,115,Online TA,TA/TO,Transient,No Deposit,GBR,242.0,67.13,469.90997,0,0.17456811981341638,0
Resort Hotel - Kochi,Resort Hotel,2024-11-28,75,Direct,Direct,Transient,No Deposit,IRL,0.0,75.0,375.0,0,0.04633052921271552,0
